Participante,Curso,ID Actividad,Tipo de actividad,Tipo de evento,Ocurrió en
p6,CP,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,exited,2025-03-21 12:18:52.915614+01:00 CET Europe/Madrid
p6,CP,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,entered,2025-03-21 12:18:52.917340+01:00 CET Europe/Madrid
p6,CP,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,exited,2025-03-21 12:18:52.923719+01:00 CET Europe/Madrid
p6,CP,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,entered,2025-03-21 12:18:52.926091+01:00 CET Europe/Madrid
p6,CP,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,exited,2025-03-21 12:18:52.959264+01:00 CET Europe/Madrid
p6,CP,c0723271-be81-4bd0-be34-184a92af7e93,likert,entered,2025-03-21 12:18:52.963411+01:00 CET Europe/Madrid
p6,CP,c0723271-be81-4bd0-be34-184a92af7e93,likert,exited,2025-03-21 12:18:52.969848+01:00 CET Europe/Madrid
p6,CP,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,entered,2025-03-21 12:18:52.971819+01:00 CET Europe/Madrid
p6,CP,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,exited,2025-03-21 12:18:52.980739+01:00 CET Europe/Madrid
p6,CP,00f40885-6229-4347-b937-4c1761dad364,mcq,entered,2025-03-21 12:18:53.008086+01:00 CET Europe/Madrid
p6,CP,00f40885-6229-4347-b937-4c1761dad364,mcq,exited,2025-03-21 12:18:53.014857+01:00 CET Europe/Madrid
p6,CP,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,entered,2025-03-21 12:18:53.016907+01:00 CET Europe/Madrid
p6,CP,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,exited,2025-03-21 12:18:53.024636+01:00 CET Europe/Madrid
p6,CP,032c9707-6194-42b6-90f7-6e6692798560,likert,entered,2025-03-21 12:18:53.027087+01:00 CET Europe/Madrid
p6,CP,032c9707-6194-42b6-90f7-6e6692798560,likert,exited,2025-03-21 12:18:53.063227+01:00 CET Europe/Madrid
p6,CP,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,entered,2025-03-21 12:18:53.066870+01:00 CET Europe/Madrid
p6,CP,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,exited,2025-03-21 12:18:53.077124+01:00 CET Europe/Madrid
p6,CP,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,entered,2025-03-21 12:18:53.080909+01:00 CET Europe/Madrid
p6,CP,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,exited,2025-03-21 12:18:53.116508+01:00 CET Europe/Madrid
p6,CP,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,entered,2025-03-21 12:18:53.119798+01:00 CET Europe/Madrid
p6,CP,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,exited,2025-03-21 12:18:53.160437+01:00 CET Europe/Madrid
p6,CP,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,entered,2025-03-21 12:18:53.165459+01:00 CET Europe/Madrid
p6,CP,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,exited,2025-03-21 12:18:53.178248+01:00 CET Europe/Madrid
p6,CP,76a68035-e349-419f-869d-fef25ff80527,likert,entered,2025-03-21 12:18:53.181832+01:00 CET Europe/Madrid
p6,CP,76a68035-e349-419f-869d-fef25ff80527,likert,exited,2025-03-21 12:18:53.219441+01:00 CET Europe/Madrid
p6,CP,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,entered,2025-03-21 12:18:53.223317+01:00 CET Europe/Madrid
p6,CP,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,exited,2025-03-21 12:18:53.261386+01:00 CET Europe/Madrid
p6,CP,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,entered,2025-03-21 12:18:53.264653+01:00 CET Europe/Madrid
p6,CP,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,exited,2025-03-21 12:18:53.275447+01:00 CET Europe/Madrid
p6,CP,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,entered,2025-03-21 12:18:53.279890+01:00 CET Europe/Madrid
p6,CP,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,exited,2025-03-21 12:18:53.313964+01:00 CET Europe/Madrid
p6,CP,e74db731-565b-4164-b78d-76bdd99a123f,likert,entered,2025-03-21 12:18:53.316209+01:00 CET Europe/Madrid
p6,CP,e74db731-565b-4164-b78d-76bdd99a123f,likert,exited,2025-03-21 12:18:53.324302+01:00 CET Europe/Madrid
p6,CP,a0b645fb-be6c-4264-a361-b750d7abba38,likert,entered,2025-03-21 12:18:53.326953+01:00 CET Europe/Madrid
p6,CP,a0b645fb-be6c-4264-a361-b750d7abba38,likert,exited,2025-03-21 12:18:53.358482+01:00 CET Europe/Madrid
p6,CP,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,entered,2025-03-21 12:18:53.361034+01:00 CET Europe/Madrid
p6,CP,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,exited,2025-03-21 12:18:53.366527+01:00 CET Europe/Madrid
p6,CP,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,entered,2025-03-21 12:18:53.368161+01:00 CET Europe/Madrid
p6,CP,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,exited,2025-03-21 12:18:53.374749+01:00 CET Europe/Madrid
p6,CP,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,entered,2025-03-21 12:18:53.376694+01:00 CET Europe/Madrid
p6,CP,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,exited,2025-03-21 12:18:53.408056+01:00 CET Europe/Madrid
p6,CP,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,entered,2025-03-21 12:18:53.410680+01:00 CET Europe/Madrid
p6,CP,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,exited,2025-03-21 12:18:53.416020+01:00 CET Europe/Madrid
p6,CP,74247983-e7cd-4c6d-af82-15f7a2203582,likert,entered,2025-03-21 12:18:53.417631+01:00 CET Europe/Madrid
p6,CP,74247983-e7cd-4c6d-af82-15f7a2203582,likert,exited,2025-03-21 12:18:53.423253+01:00 CET Europe/Madrid
p6,CP,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,entered,2025-03-21 12:18:53.425910+01:00 CET Europe/Madrid
p6,CP,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,exited,2025-03-21 12:18:53.458499+01:00 CET Europe/Madrid
p6,CP,7a317816-969f-486d-9870-265902e570c8,likert,entered,2025-03-21 12:18:53.461053+01:00 CET Europe/Madrid
p6,CP,7a317816-969f-486d-9870-265902e570c8,likert,exited,2025-03-21 12:18:53.467510+01:00 CET Europe/Madrid
p6,CP,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,entered,2025-03-21 12:18:53.469559+01:00 CET Europe/Madrid
p6,CP,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,exited,2025-03-21 12:18:53.475993+01:00 CET Europe/Madrid
p6,CP,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,entered,2025-03-21 12:18:53.478900+01:00 CET Europe/Madrid
p6,CP,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,exited,2025-03-21 12:18:53.512046+01:00 CET Europe/Madrid
p6,CP,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,entered,2025-03-21 12:18:53.516153+01:00 CET Europe/Madrid
p6,CP,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,exited,2025-03-21 12:18:53.524915+01:00 CET Europe/Madrid
p6,CP,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,entered,2025-03-21 12:18:53.528109+01:00 CET Europe/Madrid
p6,CP,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,exited,2025-03-21 12:18:53.564456+01:00 CET Europe/Madrid
p6,CP,b064e333-5718-4073-a7b0-515e2460f186,likert,entered,2025-03-21 12:18:53.568089+01:00 CET Europe/Madrid
p6,CP,b064e333-5718-4073-a7b0-515e2460f186,likert,exited,2025-03-21 12:18:53.607355+01:00 CET Europe/Madrid
p6,CP,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,entered,2025-03-21 12:18:53.612152+01:00 CET Europe/Madrid
p6,CP,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,exited,2025-03-21 12:18:53.623056+01:00 CET Europe/Madrid
p6,CP,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,entered,2025-03-21 12:18:53.626497+01:00 CET Europe/Madrid
p6,CP,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,exited,2025-03-21 12:18:53.661876+01:00 CET Europe/Madrid
p6,CP,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,entered,2025-03-21 12:18:53.664394+01:00 CET Europe/Madrid
p6,CP,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,exited,2025-03-21 12:18:53.673184+01:00 CET Europe/Madrid
p6,CP,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,entered,2025-03-21 12:18:53.677150+01:00 CET Europe/Madrid
p6,CP,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,exited,2025-03-21 12:18:53.713127+01:00 CET Europe/Madrid
p6,CP,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,entered,2025-03-21 12:18:53.715797+01:00 CET Europe/Madrid
p6,CP,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,exited,2025-03-21 12:18:53.729240+01:00 CET Europe/Madrid
p6,CP,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,entered,2025-03-21 12:18:53.758406+01:00 CET Europe/Madrid
p6,CP,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,exited,2025-03-21 12:18:53.767300+01:00 CET Europe/Madrid
p6,CP,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,entered,2025-03-21 12:18:53.770082+01:00 CET Europe/Madrid
p6,CP,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,exited,2025-03-21 12:18:53.780374+01:00 CET Europe/Madrid
p6,CP,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,entered,2025-03-21 12:18:53.808193+01:00 CET Europe/Madrid
p6,CP,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,exited,2025-03-21 12:18:53.817457+01:00 CET Europe/Madrid
p6,CP,fef54ae4-52b4-44a3-a767-796bed655742,likert,entered,2025-03-21 12:18:53.821261+01:00 CET Europe/Madrid
p6,CP,fef54ae4-52b4-44a3-a767-796bed655742,likert,exited,2025-03-21 12:18:53.858031+01:00 CET Europe/Madrid
p6,CP,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,entered,2025-03-21 12:18:53.861886+01:00 CET Europe/Madrid
p6,CP,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,exited,2025-03-21 12:18:53.872510+01:00 CET Europe/Madrid
p6,CP,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,entered,2025-03-21 12:18:53.875787+01:00 CET Europe/Madrid
p6,CP,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,exited,2025-03-21 12:18:53.910668+01:00 CET Europe/Madrid
p6,CP,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,entered,2025-03-21 12:18:53.913215+01:00 CET Europe/Madrid
p6,CP,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,exited,2025-03-21 12:18:53.919741+01:00 CET Europe/Madrid
p6,CP,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,entered,2025-03-21 12:18:53.922543+01:00 CET Europe/Madrid
p6,CP,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,exited,2025-03-21 12:18:53.958507+01:00 CET Europe/Madrid
p6,CP,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,entered,2025-03-21 12:18:53.961516+01:00 CET Europe/Madrid
p6,CP,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,exited,2025-03-21 12:18:53.967613+01:00 CET Europe/Madrid
p6,CP,3f541597-38be-4856-b89a-459ba091ae6d,likert,entered,2025-03-21 12:18:53.970258+01:00 CET Europe/Madrid
p6,CP,3f541597-38be-4856-b89a-459ba091ae6d,likert,exited,2025-03-21 12:18:53.978371+01:00 CET Europe/Madrid
p6,CP,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,entered,2025-03-21 12:18:53.981261+01:00 CET Europe/Madrid
p6,CP,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,exited,2025-03-21 12:18:54.011991+01:00 CET Europe/Madrid
p6,CP,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,entered,2025-03-21 12:18:54.014070+01:00 CET Europe/Madrid
p6,CP,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,exited,2025-03-21 12:18:54.020505+01:00 CET Europe/Madrid
p6,CP,02898f63-8702-4d68-91a3-a8c92b46f863,likert,entered,2025-03-21 12:18:54.023239+01:00 CET Europe/Madrid
p6,CP,02898f63-8702-4d68-91a3-a8c92b46f863,likert,exited,2025-03-21 12:18:54.029909+01:00 CET Europe/Madrid
p6,CP,3450614c-eb3a-4b86-8921-0468e417b367,likert,entered,2025-03-21 12:18:54.057177+01:00 CET Europe/Madrid
p6,CP,3450614c-eb3a-4b86-8921-0468e417b367,likert,exited,2025-03-21 12:18:54.065888+01:00 CET Europe/Madrid
p6,CP,423074f8-71d0-42b6-b914-f6769196cae4,likert,entered,2025-03-21 12:18:54.068112+01:00 CET Europe/Madrid
p6,CP,423074f8-71d0-42b6-b914-f6769196cae4,likert,exited,2025-03-21 12:18:54.077191+01:00 CET Europe/Madrid
p6,CP,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,entered,2025-03-21 12:18:54.078738+01:00 CET Europe/Madrid
p6,CP,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,exited,2025-03-21 12:18:54.110209+01:00 CET Europe/Madrid
p6,CP,205708b8-364e-49c7-abde-741a89dc3a21,likert,entered,2025-03-21 12:18:54.112169+01:00 CET Europe/Madrid
p6,CP,205708b8-364e-49c7-abde-741a89dc3a21,likert,exited,2025-03-21 12:18:54.117320+01:00 CET Europe/Madrid
p6,CP,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,entered,2025-03-21 12:18:54.119071+01:00 CET Europe/Madrid
p6,CP,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,exited,2025-03-21 12:18:54.123557+01:00 CET Europe/Madrid
p6,CP,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,entered,2025-03-21 12:18:54.125000+01:00 CET Europe/Madrid
p6,CP,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,exited,2025-03-21 12:18:54.129110+01:00 CET Europe/Madrid
p6,CP,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,entered,2025-03-21 12:18:54.130647+01:00 CET Europe/Madrid
p6,CP,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,exited,2025-03-21 12:18:54.163632+01:00 CET Europe/Madrid
p11,CP,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,entered,2025-03-21 12:18:54.165928+01:00 CET Europe/Madrid
p11,CP,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,exited,2025-03-21 12:18:54.172176+01:00 CET Europe/Madrid
p11,CP,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,entered,2025-03-21 12:18:54.174423+01:00 CET Europe/Madrid
p11,CP,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,exited,2025-03-21 12:18:54.179160+01:00 CET Europe/Madrid
p11,CP,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,entered,2025-03-21 12:18:54.180699+01:00 CET Europe/Madrid
p11,CP,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,exited,2025-03-21 12:18:54.212143+01:00 CET Europe/Madrid
p11,CP,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,entered,2025-03-21 12:18:54.214352+01:00 CET Europe/Madrid
p11,CP,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,exited,2025-03-21 12:18:54.219120+01:00 CET Europe/Madrid
p11,CP,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,entered,2025-03-21 12:18:54.220450+01:00 CET Europe/Madrid
p11,CP,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,exited,2025-03-21 12:18:54.225510+01:00 CET Europe/Madrid
p11,CP,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,entered,2025-03-21 12:18:54.227168+01:00 CET Europe/Madrid
p11,CP,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,exited,2025-03-21 12:18:54.257487+01:00 CET Europe/Madrid
p11,CP,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,entered,2025-03-21 12:18:54.260621+01:00 CET Europe/Madrid
p11,CP,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,exited,2025-03-21 12:18:54.266549+01:00 CET Europe/Madrid
p11,CP,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,entered,2025-03-21 12:18:54.268711+01:00 CET Europe/Madrid
p11,CP,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,exited,2025-03-21 12:18:54.274248+01:00 CET Europe/Madrid
p11,CP,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,entered,2025-03-21 12:18:54.275979+01:00 CET Europe/Madrid
p11,CP,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,exited,2025-03-21 12:18:54.280786+01:00 CET Europe/Madrid
p11,CP,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,entered,2025-03-21 12:18:54.308132+01:00 CET Europe/Madrid
p11,CP,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,exited,2025-03-21 12:18:54.315830+01:00 CET Europe/Madrid
p11,CP,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,entered,2025-03-21 12:18:54.317651+01:00 CET Europe/Madrid
p11,CP,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,exited,2025-03-21 12:18:54.324113+01:00 CET Europe/Madrid
p11,CP,f0f08369-2832-47b2-8641-81c778918cf5,mcq,entered,2025-03-21 12:18:54.325701+01:00 CET Europe/Madrid
p11,CP,f0f08369-2832-47b2-8641-81c778918cf5,mcq,exited,2025-03-21 12:18:54.330138+01:00 CET Europe/Madrid
p11,CP,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,entered,2025-03-21 12:18:54.356772+01:00 CET Europe/Madrid
p11,CP,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,exited,2025-03-21 12:18:54.362559+01:00 CET Europe/Madrid
p11,CP,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,entered,2025-03-21 12:18:54.364520+01:00 CET Europe/Madrid
p11,CP,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,exited,2025-03-21 12:18:54.369955+01:00 CET Europe/Madrid
p11,CP,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,entered,2025-03-21 12:18:54.372121+01:00 CET Europe/Madrid
p11,CP,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,exited,2025-03-21 12:18:54.376961+01:00 CET Europe/Madrid
p11,CP,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,entered,2025-03-21 12:18:54.378422+01:00 CET Europe/Madrid
p11,CP,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,exited,2025-03-21 12:18:54.409390+01:00 CET Europe/Madrid
p11,CP,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,entered,2025-03-21 12:18:54.412385+01:00 CET Europe/Madrid
p11,CP,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,exited,2025-03-21 12:18:54.418556+01:00 CET Europe/Madrid
p11,CP,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,entered,2025-03-21 12:18:54.420528+01:00 CET Europe/Madrid
p11,CP,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,exited,2025-03-21 12:18:54.426840+01:00 CET Europe/Madrid
p11,CP,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,entered,2025-03-21 12:18:54.428774+01:00 CET Europe/Madrid
p11,CP,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,exited,2025-03-21 12:18:54.461842+01:00 CET Europe/Madrid
p11,CP,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,entered,2025-03-21 12:18:54.463993+01:00 CET Europe/Madrid
p11,CP,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,exited,2025-03-21 12:18:54.471130+01:00 CET Europe/Madrid
p11,CP,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,entered,2025-03-21 12:18:54.473366+01:00 CET Europe/Madrid
p11,CP,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,exited,2025-03-21 12:18:54.478772+01:00 CET Europe/Madrid
p11,CP,c0723271-be81-4bd0-be34-184a92af7e93,likert,entered,2025-03-21 12:18:54.480630+01:00 CET Europe/Madrid
p11,CP,c0723271-be81-4bd0-be34-184a92af7e93,likert,exited,2025-03-21 12:18:54.515023+01:00 CET Europe/Madrid
p11,CP,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,entered,2025-03-21 12:18:54.517609+01:00 CET Europe/Madrid
p11,CP,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,exited,2025-03-21 12:18:54.524339+01:00 CET Europe/Madrid
p11,CP,00f40885-6229-4347-b937-4c1761dad364,mcq,entered,2025-03-21 12:18:54.526049+01:00 CET Europe/Madrid
p11,CP,00f40885-6229-4347-b937-4c1761dad364,mcq,exited,2025-03-21 12:18:54.530482+01:00 CET Europe/Madrid
p11,CP,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,entered,2025-03-21 12:18:54.558515+01:00 CET Europe/Madrid
p11,CP,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,exited,2025-03-21 12:18:54.565932+01:00 CET Europe/Madrid
p11,CP,032c9707-6194-42b6-90f7-6e6692798560,likert,entered,2025-03-21 12:18:54.568074+01:00 CET Europe/Madrid
p11,CP,032c9707-6194-42b6-90f7-6e6692798560,likert,exited,2025-03-21 12:18:54.573647+01:00 CET Europe/Madrid
p11,CP,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,entered,2025-03-21 12:18:54.575119+01:00 CET Europe/Madrid
p11,CP,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,exited,2025-03-21 12:18:54.580867+01:00 CET Europe/Madrid
p11,CP,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,entered,2025-03-21 12:18:54.608318+01:00 CET Europe/Madrid
p11,CP,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,exited,2025-03-21 12:18:54.615785+01:00 CET Europe/Madrid
p11,CP,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,entered,2025-03-21 12:18:54.617649+01:00 CET Europe/Madrid
p11,CP,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,exited,2025-03-21 12:18:54.624519+01:00 CET Europe/Madrid
p11,CP,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,entered,2025-03-21 12:18:54.626051+01:00 CET Europe/Madrid
p11,CP,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,exited,2025-03-21 12:18:54.631064+01:00 CET Europe/Madrid
p11,CP,76a68035-e349-419f-869d-fef25ff80527,likert,entered,2025-03-21 12:18:54.658602+01:00 CET Europe/Madrid
p11,CP,76a68035-e349-419f-869d-fef25ff80527,likert,exited,2025-03-21 12:18:54.666037+01:00 CET Europe/Madrid
p11,CP,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,entered,2025-03-21 12:18:54.667911+01:00 CET Europe/Madrid
p11,CP,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,exited,2025-03-21 12:18:54.674473+01:00 CET Europe/Madrid
p11,CP,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,entered,2025-03-21 12:18:54.676304+01:00 CET Europe/Madrid
p11,CP,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,exited,2025-03-21 12:18:54.707207+01:00 CET Europe/Madrid
p11,CP,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,entered,2025-03-21 12:18:54.709689+01:00 CET Europe/Madrid
p11,CP,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,exited,2025-03-21 12:18:54.715182+01:00 CET Europe/Madrid
p11,CP,e74db731-565b-4164-b78d-76bdd99a123f,likert,entered,2025-03-21 12:18:54.716704+01:00 CET Europe/Madrid
p11,CP,e74db731-565b-4164-b78d-76bdd99a123f,likert,exited,2025-03-21 12:18:54.721743+01:00 CET Europe/Madrid
p11,CP,a0b645fb-be6c-4264-a361-b750d7abba38,likert,entered,2025-03-21 12:18:54.723578+01:00 CET Europe/Madrid
p11,CP,a0b645fb-be6c-4264-a361-b750d7abba38,likert,exited,2025-03-21 12:18:54.728115+01:00 CET Europe/Madrid
p11,CP,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,entered,2025-03-21 12:18:54.729407+01:00 CET Europe/Madrid
p11,CP,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,exited,2025-03-21 12:18:54.761169+01:00 CET Europe/Madrid
p11,CP,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,entered,2025-03-21 12:18:54.763003+01:00 CET Europe/Madrid
p11,CP,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,exited,2025-03-21 12:18:54.768178+01:00 CET Europe/Madrid
p11,CP,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,entered,2025-03-21 12:18:54.769756+01:00 CET Europe/Madrid
p11,CP,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,exited,2025-03-21 12:18:54.776086+01:00 CET Europe/Madrid
p11,CP,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,entered,2025-03-21 12:18:54.778020+01:00 CET Europe/Madrid
p11,CP,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,exited,2025-03-21 12:18:54.810708+01:00 CET Europe/Madrid
p11,CP,74247983-e7cd-4c6d-af82-15f7a2203582,likert,entered,2025-03-21 12:18:54.813900+01:00 CET Europe/Madrid
p11,CP,74247983-e7cd-4c6d-af82-15f7a2203582,likert,exited,2025-03-21 12:18:54.820867+01:00 CET Europe/Madrid
p11,CP,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,entered,2025-03-21 12:18:54.822963+01:00 CET Europe/Madrid
p11,CP,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,exited,2025-03-21 12:18:54.828098+01:00 CET Europe/Madrid
p11,CP,7a317816-969f-486d-9870-265902e570c8,likert,entered,2025-03-21 12:18:54.829725+01:00 CET Europe/Madrid
p11,CP,7a317816-969f-486d-9870-265902e570c8,likert,exited,2025-03-21 12:18:55.057130+01:00 CET Europe/Madrid
p11,CP,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,entered,2025-03-21 12:18:55.062598+01:00 CET Europe/Madrid
p11,CP,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,exited,2025-03-21 12:18:55.158970+01:00 CET Europe/Madrid
p11,CP,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,entered,2025-03-21 12:18:55.162764+01:00 CET Europe/Madrid
